id_releve,horodatage,zone,temperature_interieure_c,temperature_exterieure_c,humidite_pct,occupation_personnes,type_jour,consommation_kwh
8012,2025-03-08 18:00:00,Bureau_Sud,19.75,6.86,51.3,0,weekend,9.048
5694,2025-02-17 10:00:00,Salle Serveur,21.92,7.09,51.5,0,ouvré,44.528
361,2025-01-04 00:00:00,BUREAU NORD,20.0,-0.29,45.2,0,weekend,10.672
908,2025-01-08 13:00:00,atelier,20.92,4.26,40.7,10,ouvré,35.035
922,2025-01-08 16:00:00,Bureau_Sud,21.41,7.53,47.4,1,ouvré,15.765
7388,2025-03-03 13:00:00,Atelier,21.16,6.84,44.0,13,ouvré,31.458
9821,2025-03-23 20:00:00,bureau_nord,20.83,8.55,48.2,0,weekend,8.927
5545,2025-02-16 04:00:00,accueil ,19.92,-1.24,48.7,0,weekend,11.075
5752,2025-02-17 22:00:00,Bureau_Sud,22.04,1.66,,6,ouvré,11.633
5309,2025-02-14 05:00:00,Salle_Serveur,19.81,-0.66,41.7,0,ouvré,47.125
798,2025-01-07 15:00:00,atelier,19.74,6.03,36.2,6,ouvré,31.089
4422,2025-02-06 20:00:00,bureau sud,20.72,3.39,,10,ouvré,11.298
7710,2025-03-06 05:00:00,Accueil,20.48,1.26,47.5,12,ouvré,7.55
8205,2025-03-10 08:00:00,accueil ,20.62,4.21,30.6,6,ouvré,11.444
596,2025-01-05 23:00:00,bureau_nord,-999,-2.17,54.2,0,weekend,12.956
6643,2025-02-25 08:00:00,atelier,21.42,4.84,55.7,1,ouvré,21.503
259,2025-01-03 03:00:00,Salle_Serveur,21.79,-0.96,54.6,0,ouvré,46.909
7022,2025-02-28 12:00:00,Bureau_Sud,20.44,6.81,39.2,5,ouvré,17.97
5048,2025-02-12 01:00:00,Atelier,20.55,-1.21,43.2,14,ouvré,13.869
9760,2025-03-23 07:00:00,accueil ,21.0,5.53,50.2,0,weekend,7.932
8059,2025-03-09 03:00:00,Salle_Serveur,21.41,2.61,33.7,0,weekend,47.312
10248,2025-03-27 09:00:00,atelier,19.68,6.96,50.2,10,ouvré,22.357
4159,2025-02-04 15:00:00,Salle Serveur,20.83,5.62,38.5,0,ouvré,44.24
6487,2025-02-24 01:00:00,Bureau_Sud,20.16,0.48,45.5,12,ouvré,10.745
10142,2025-03-26 12:00:00,Bureau_Sud,21.44,10.67,45.9,14,ouvré,17.877
108,2025-01-01 21:00:00,Atelier,22.1,0.19,51.2,11,férié,14.54
9646,2025-03-22 09:00:00,bureau_nord,21.76,6.17,45.7,0,weekend,7.906
10375,2025-03-28 10:00:00,accueil ,20.83,8.56,54.1,4,ouvré,9.076
1225,2025-01-11 04:00:00,accueil ,21.25,-1.4,43.8,0,weekend,10.962
9456,2025-03-20 19:00:00,Bureau_Nord,23.29,7.83,47.8,10,ouvré,10.613
7006,2025-02-28 09:00:00,BUREAU NORD,20.38,3.82,44.0,6,ouvré,13.359
8743,2025-03-14 20:00:00,Atelier,21.59,5.09,30.3,4,ouvré,12.768
2537,2025-01-22 03:00:00,bureau sud,22.8,-0.87,44.8,16,ouvré,10.743
5517,2025-02-15 23:00:00,bureau sud,19.79,0.98,36.8,0,weekend,12.223
3886,2025-02-02 09:00:00,bureau_nord,21.96,1.25,46.8,0,weekend,11.211
9699,2025-03-22 19:00:00,Salle Serveur,20.92,9.64,42.1,0,weekend,43.027
8539,2025-03-13 03:00:00,Salle_Serveur,20.66,2.11,49.8,0,ouvré,46.472
9741,2025-03-23 04:00:00,Bureau_Nord,19.8,2.19,51.5,0,weekend,8.409
1382,2025-01-12 12:00:00,Bureau_Sud,19.91,1.97,32.8,0,weekend,10.052
508,2025-01-05 05:00:00,atelier,21.99,-0.69,35.3,0,weekend,15.015
10756,2025-03-31 15:00:00,bureau_nord,19.96,10.5,48.0,6,ouvré,15.218
4884,2025-02-10 16:00:00,Salle_Serveur,22.17,6.18,47.8,0,ouvré,44.033
2052,2025-01-18 02:00:00,Bureau_Sud,20.46,-1.9,50.5,0,weekend,12.817
7162,2025-03-01 16:00:00,Bureau_Sud,20.52,6.46,41.6,0,weekend,8.805
10219,2025-03-27 03:00:00,Salle Serveur,21.08,3.54,39.3,0,ouvré,45.694
5444,2025-02-15 08:00:00,Salle Serveur,20.87,1.76,53.8,0,weekend,46.539
2695,2025-01-23 10:00:00,accueil ,21.0,5.36,54.1,0,ouvré,12.508
9681,2025-03-22 16:00:00,BUREAU NORD,21.02,12.97,40.7,0,weekend,7.538
6166,2025-02-21 09:00:00,BUREAU NORD,20.66,1.42,38.4,8,ouvré,15.199
9518,2025-03-21 07:00:00,atelier,20.72,3.71,43.6,7,ouvré,
7209,2025-03-02 01:00:00,Salle_Serveur,18.45,0.76,40.7,0,weekend,47.726
41,2025-01-01 08:00:00,bureau_nord,21.8,1.89,46.4,11,férié,14.139
5773,2025-02-18 02:00:00,Atelier,19.82,-0.2,43.6,12,ouvré,13.895
10504,2025-03-29 12:00:00,Salle_Serveur,20.63,8.87,49.0,0,weekend,44.216
2089,2025-01-18 09:00:00,Salle_Serveur,21.5,1.38,39.7,0,weekend,
5793,2025-02-18 06:00:00,Atelier,21.52,1.69,32.1,11,ouvré,14.387
5311,2025-02-14 06:00:00,BUREAU NORD,21.12,-0.54,46.3,6,ouvré,12.936
2104,2025-01-18 12:00:00,Salle_Serveur,21.13,5.98,46.5,0,weekend,47.206
2072,2025-01-18 06:00:00,Bureau_Sud,19.73,-2.35,48.7,0,weekend,12.836
7342,2025-03-03 04:00:00,Bureau_Sud,20.03,-0.6,42.3,14,ouvré,11.709
10515,2025-03-29 14:00:00,Accueil,20.43,12.94,53.3,0,weekend,690.037
8956,2025-03-16 15:00:00,BUREAU NORD,21.1,10.81,46.8,0,weekend,6.363
9063,2025-03-17 12:00:00,Atelier,18.7,8.64,41.4,2,ouvré,31.428
850,2025-01-08 01:00:00,Accueil,20.17,-2.23,41.3,7,ouvré,10.39
4631,2025-02-08 14:00:00,bureau_nord,20.63,7.6,43.3,0,weekend,6.37
9962,2025-03-25 00:00:00,Bureau_Sud,20.47,4.09,38.4,11,ouvré,9.152
6403,2025-02-23 08:00:00,atelier,-999,2.98,48.1,0,weekend,15.292
4832,2025-02-10 06:00:00,Bureau_Sud,20.41,2.85,52.7,13,ouvré,11.583
9477,2025-03-20 23:00:00,bureau sud,20.25,4.37,45.0,10,ouvré,8.25
7481,2025-03-04 08:00:00,BUREAU NORD,19.29,4.65,42.0,10,ouvré,11.643
3071,2025-01-26 14:00:00,bureau_nord,21.78,6.05,35.8,0,weekend,8.621
6378,2025-02-23 03:00:00,atelier,21.46,-1.24,44.6,0,weekend,15.405
5855,2025-02-18 18:00:00,Accueil,21.35,6.05,51.6,11,ouvré,10.674
5928,2025-02-19 09:00:00,atelier,20.43,4.68,50.6,2,ouvré,23.184
9491,2025-03-21 02:00:00,BUREAU NORD,21.79,3.59,36.1,9,ouvré,11.416
10023,2025-03-25 12:00:00,Atelier,20.15,8.84,45.2,6,ouvré,30.706
3597,2025-01-30 23:00:00,bureau sud,21.32,2.82,38.9,3,ouvré,10.558
7180,2025-03-01 19:00:00,accueil ,21.03,6.58,37.7,0,weekend,6.22
5156,2025-02-12 23:00:00,bureau_nord,22.16,2.77,36.6,14,ouvré,9.089
7892,2025-03-07 18:00:00,Bureau_Sud,21.77,8.49,51.6,9,ouvré,11.182
9561,2025-03-21 16:00:00,Bureau_Nord,19.47,9.88,42.9,5,ouvré,13.451
2663,2025-01-23 04:00:00,Atelier,20.98,-1.01,35.2,11,ouvré,15.847
2199,2025-01-19 07:00:00,Salle Serveur,20.94,-2.25,49.1,0,weekend,48.149
5004,2025-02-11 16:00:00,Salle Serveur,21.46,4.91,46.8,0,ouvré,44.773
3353,2025-01-28 22:00:00,Atelier,20.63,0.91,44.4,6,ouvré,14.612
221,2025-01-02 20:00:00,bureau_nord,20.34,2.93,44.6,8,ouvré,11.435
3342,2025-01-28 20:00:00,bureau sud,19.62,3.04,42.6,6,ouvré,10.041
2654,2025-01-23 02:00:00,Salle Serveur,19.98,-1.72,42.9,0,ouvré,49.138
5596,2025-02-16 15:00:00,Bureau_Nord,20.17,8.66,38.6,0,weekend,7.819
7833,2025-03-07 06:00:00,Atelier,21.16,-0.09,,10,ouvré,17.531
3359,2025-01-28 23:00:00,Salle_Serveur,21.03,-2.31,38.1,0,ouvré,48.352
5050,2025-02-12 01:00:00,Accueil,20.95,-1.21,46.8,,ouvré,11.142
10325,2025-03-28 00:00:00,Accueil,20.89,4.84,44.5,,ouvré,8.899
9229,2025-03-18 21:00:00,Salle_Serveur,21.29,6.96,46.9,0,ouvré,44.168
8386,2025-03-11 21:00:00,BUREAU NORD,20.56,6.42,41.4,14,ouvré,8.857
1965,2025-01-17 08:00:00,Accueil,21.19,1.42,45.4,9,ouvré,12.198
10715,2025-03-31 06:00:00,accueil ,21.56,4.37,49.9,8,ouvré,7.097
1430,2025-01-12 21:00:00,accueil ,22.04,2.69,48.9,0,weekend,6.815
9501,2025-03-21 04:00:00,bureau_nord,20.49,0.01,41.0,9,ouvré,11.903
9695,2025-03-22 18:00:00,Accueil,20.81,8.8,44.6,0,weekend,7.564
1796,2025-01-15 23:00:00,bureau_nord,20.92,-0.69,,4,ouvré,541.752
4420,2025-02-06 19:00:00,accueil ,20.42,6.62,45.7,10,ouvré,8.107
3031,2025-01-26 06:00:00,BUREAU NORD,19.74,0.23,43.8,0,weekend,11.182
3152,2025-01-27 06:00:00,Bureau_Sud,20.26,-0.06,43.2,5,ouvré,12.687
6326,2025-02-22 17:00:00,Bureau_Nord,21.14,5.42,,0,weekend,8.084
5726,2025-02-17 17:00:00,BUREAU NORD,20.19,5.78,45.1,14,ouvré,12.525
10730,2025-03-31 09:00:00,Accueil,21.3,3.65,53.8,9,ouvré,12.424
3399,2025-01-29 07:00:00,Salle Serveur,19.36,0.35,44.7,0,ouvré,49.089
8389,2025-03-11 21:00:00,Salle Serveur,20.79,6.42,38.9,0,ouvré,45.512
852,2025-01-08 02:00:00,bureau sud,22.2,-3.64,41.9,6,ouvré,13.709
4524,2025-02-07 16:00:00,Salle_Serveur,21.76,5.92,37.0,0,ouvré,46.456
2405,2025-01-21 00:00:00,accueil ,21.18,-0.74,44.7,14,ouvré,10.491
647,2025-01-06 09:00:00,Bureau_Sud,20.5,2.57,40.4,5,ouvré,16.436
2135,2025-01-18 18:00:00,Accueil,20.26,4.93,43.7,0,weekend,8.746
7605,2025-03-05 08:00:00,accueil ,19.95,4.51,50.9,9,ouvré,10.559
5602,2025-02-16 16:00:00,bureau sud,20.66,6.76,40.5,,weekend,7.546
10088,2025-03-26 01:00:00,Atelier,21.43,3.77,49.6,7,ouvré,12.792
5334,2025-02-14 10:00:00,Salle Serveur,20.58,4.61,51.0,0,ouvré,46.622
2379,2025-01-20 19:00:00,Salle Serveur,20.91,4.11,52.4,0,ouvré,47.389
1271,2025-01-11 14:00:00,BUREAU NORD,22.06,5.34,45.6,0,weekend,7.376
1281,2025-01-11 16:00:00,bureau_nord,20.58,4.9,40.4,0,weekend,7.521
2936,2025-01-25 11:00:00,BUREAU NORD,20.24,4.57,47.8,0,weekend,9.373
2875,2025-01-24 22:00:00,accueil ,20.32,-1.27,,10,ouvré,10.514
7846,2025-03-07 09:00:00,BUREAU NORD,20.22,4.13,51.0,11,ouvré,14.273
3550,2025-01-30 13:00:00,Accueil,20.79,8.75,31.5,12,ouvré,11.013
6851,2025-02-27 02:00:00,Bureau_Nord,20.74,-0.0,37.2,,ouvré,9.957
9508,2025-03-21 05:00:00,atelier,20.21,4.83,50.6,14,ouvré,13.223
10451,2025-03-29 02:00:00,Bureau_Nord,21.66,3.64,,0,weekend,10.476
8711,2025-03-14 14:00:00,bureau_nord,22.11,9.62,43.9,11,ouvré,14.927
6575,2025-02-24 18:00:00,accueil ,21.91,6.02,45.0,4,ouvré,9.235
9089,2025-03-17 17:00:00,Salle Serveur,21.18,9.76,37.7,0,ouvré,42.79
8372,2025-03-11 18:00:00,bureau sud,21.3,9.5,47.2,6,ouvré,11.386
8689,2025-03-14 09:00:00,Salle Serveur,20.16,7.6,44.0,0,ouvré,45.396
4630,2025-02-08 13:00:00,accueil ,20.62,5.91,52.5,0,weekend,6.359
5810,2025-02-18 09:00:00,accueil ,21.39,6.18,51.0,3,ouvré,10.671
7386,2025-03-03 13:00:00,Bureau_Nord,21.86,6.84,41.6,7,ouvré,16.272
9551,2025-03-21 14:00:00,BUREAU NORD,20.47,12.42,39.4,15,ouvré,13.907
9341,2025-03-19 20:00:00,bureau_nord,,8.96,40.9,7,ouvré,8.976
5082,2025-02-12 08:00:00,bureau sud,20.38,3.94,52.6,9,ouvré,13.152
3722,2025-02-01 00:00:00,Bureau_Sud,20.56,-0.04,50.0,0,weekend,10.229
9415,2025-03-20 10:00:00,Accueil,20.69,7.74,44.6,7,ouvré,10.018
2298,2025-01-20 03:00:00,atelier,21.09,-2.48,39.9,7,ouvré,16.569
9162,2025-03-18 08:00:00,bureau sud,21.46,8.07,45.2,4,ouvré,12.867
8980,2025-03-16 19:00:00,Accueil,20.24,8.69,39.0,0,weekend,8.166
10020,2025-03-25 11:00:00,accueil ,21.77,7.65,31.7,9,ouvré,11.419
7040,2025-02-28 15:00:00,Accueil,21.5,7.72,30.1,,ouvré,11.667
2257,2025-01-19 19:00:00,Bureau_Sud,22.37,4.24,35.0,0,weekend,9.209
7248,2025-03-02 09:00:00,Atelier,19.96,2.86,54.1,0,weekend,12.772
1459,2025-01-13 03:00:00,Salle_Serveur,20.83,-2.27,33.6,0,ouvré,50.191
10542,2025-03-29 20:00:00,Bureau_Sud,21.29,7.77,43.7,0,weekend,9.323
9332,2025-03-19 18:00:00,bureau sud,21.69,9.66,,11,ouvré,11.238
9624,2025-03-22 04:00:00,Salle Serveur,20.06,2.62,43.6,0,weekend,46.166
783,2025-01-07 12:00:00,Atelier,21.18,5.32,48.4,9,ouvré,32.857
7553,2025-03-04 22:00:00,Atelier,19.68,3.5,47.4,,ouvré,13.029
7931,2025-03-08 02:00:00,BUREAU NORD,20.59,2.52,38.9,0,weekend,11.11
2374,2025-01-20 18:00:00,Salle_Serveur,22.03,5.51,38.6,0,ouvré,45.212
8642,2025-03-14 00:00:00,Bureau_Sud,21.23,3.91,55.6,3,ouvré,9.768
491,2025-01-05 02:00:00,BUREAU NORD,19.55,-1.71,47.6,0,weekend,12.029
10335,2025-03-28 02:00:00,Accueil,20.27,2.48,43.7,5,ouvré,8.369
7128,2025-03-01 09:00:00,atelier,21.43,5.91,48.3,0,weekend,11.514
7859,2025-03-07 11:00:00,Salle Serveur,21.04,6.28,46.5,0,ouvré,-29.533
6457,2025-02-23 19:00:00,Bureau_Sud,,7.29,48.4,0,weekend,9.078
573,2025-01-05 18:00:00,Atelier,21.9,6.36,48.3,,weekend,11.966
10266,2025-03-27 13:00:00,bureau_nord,21.13,9.86,45.1,11,ouvré,15.694
6794,2025-02-26 14:00:00,Salle Serveur,20.29,8.85,39.5,0,ouvré,865.67
6775,2025-02-26 10:00:00,Accueil,20.57,5.13,44.1,8,ouvré,13.325
6951,2025-02-27 22:00:00,Bureau_Nord,21.79,4.75,39.7,8,ouvré,9.935
6375,2025-02-23 02:00:00,accueil ,20.99,0.19,54.4,0,weekend,10.147
3139,2025-01-27 03:00:00,Salle_Serveur,23.01,-1.49,,0,ouvré,47.936
3141,2025-01-27 04:00:00,bureau_nord,21.22,-0.97,46.3,10,ouvré,13.426
10370,2025-03-28 09:00:00,accueil ,20.05,8.54,42.8,11,ouvré,9.756
7694,2025-03-06 02:00:00,Salle_Serveur,21.58,1.73,48.7,0,ouvré,47.119
615,2025-01-06 02:00:00,Accueil,20.75,-3.24,47.7,7,ouvré,10.828
3935,2025-02-02 18:00:00,accueil ,21.68,4.73,49.0,0,weekend,8.414
9163,2025-03-18 08:00:00,Atelier,20.87,8.07,50.9,8,ouvré,18.82
3463,2025-01-29 20:00:00,atelier,20.37,2.78,44.7,7,ouvré,15.819
4627,2025-02-08 13:00:00,bureau sud,21.67,5.91,39.8,0,weekend,8.258
9252,2025-03-19 02:00:00,bureau sud,21.22,2.28,38.3,9,ouvré,9.619
8253,2025-03-10 18:00:00,atelier,21.9,9.57,38.9,9,ouvré,18.1
2683,2025-01-23 08:00:00,atelier,20.91,0.71,46.7,12,ouvré,23.224
2154,2025-01-18 22:00:00,Salle Serveur,20.71,-1.57,40.8,,weekend,49.764
5901,2025-02-19 04:00:00,bureau_nord,19.76,0.32,53.5,,ouvré,10.328
6347,2025-02-22 21:00:00,bureau sud,21.11,1.98,48.9,0,weekend,11.201
1044,2025-01-09 16:00:00,Salle_Serveur,20.62,5.65,35.8,0,ouvré,45.477
9273,2025-03-19 06:00:00,atelier,20.17,6.67,57.3,10,ouvré,13.134
6524,2025-02-24 08:00:00,Salle Serveur,20.97,4.4,41.3,0,ouvré,45.147
5207,2025-02-13 09:00:00,Bureau_Sud,20.24,2.09,56.1,11,ouvré,16.798
7552,2025-03-04 22:00:00,Bureau_Sud,20.45,3.5,47.6,5,ouvré,9.597
4118,2025-02-04 07:00:00,atelier,21.34,0.67,46.1,6,ouvré,19.041
9050,2025-03-17 09:00:00,accueil ,19.75,5.87,48.5,13,ouvré,11.389
3553,2025-01-30 14:00:00,Atelier,21.81,3.51,43.4,14,ouvré,34.717
10765,2025-03-31 16:00:00,accueil ,21.64,12.59,,11,ouvré,9.816
9253,2025-03-19 02:00:00,Atelier,22.2,2.28,52.3,4,ouvré,12.949
9492,2025-03-21 02:00:00,bureau sud,22.18,3.59,44.2,6,ouvré,10.519
2874,2025-01-24 22:00:00,Salle Serveur,19.79,-1.27,47.7,0,ouvré,
4871,2025-02-10 14:00:00,BUREAU NORD,21.32,7.05,44.0,2,ouvré,17.093
8451,2025-03-12 10:00:00,BUREAU NORD,21.88,6.5,,9,ouvré,13.947
5342,2025-02-14 12:00:00,Bureau_Sud,20.77,6.15,45.9,8,ouvré,20.093
7318,2025-03-02 23:00:00,Atelier,21.25,2.0,,0,weekend,14.186
5527,2025-02-16 01:00:00,bureau sud,21.49,-1.41,41.4,,weekend,
7555,2025-03-04 22:00:00,accueil ,22.37,3.5,51.9,17,ouvré,7.568
10315,2025-03-27 22:00:00,Accueil,22.07,5.7,52.9,11,ouvré,7.629
523,2025-01-05 08:00:00,atelier,21.53,2.15,40.8,0,weekend,12.399
4526,2025-02-07 17:00:00,BUREAU NORD,19.77,7.12,48.5,8,ouvré,10.77
6611,2025-02-25 02:00:00,bureau_nord,19.52,0.67,49.2,8,ouvré,10.337
931,2025-01-08 18:00:00,Bureau_Nord,21.62,6.01,55.4,11,ouvré,12.72
10187,2025-03-26 21:00:00,bureau sud,21.06,6.52,54.8,9,ouvré,9.441
10259,2025-03-27 11:00:00,Salle_Serveur,21.17,9.43,45.7,0,ouvré,42.162
113,2025-01-01 22:00:00,Atelier,19.8,3.6,34.1,9,férié,12.474
8214,2025-03-10 10:00:00,Salle_Serveur,20.34,5.71,,0,ouvré,45.061
6514,2025-02-24 06:00:00,Salle Serveur,20.36,1.02,52.9,0,ouvré,-37.505
4630,2025-02-08 13:00:00,accueil ,20.62,5.91,52.5,0,weekend,6.359
7058,2025-02-28 19:00:00,atelier,20.22,4.34,33.3,1,ouvré,18.579
2132,2025-01-18 18:00:00,Bureau_Sud,20.38,4.93,49.4,0,weekend,8.185
7401,2025-03-03 16:00:00,Bureau_Nord,21.2,10.55,37.3,10,ouvré,800.593
6311,2025-02-22 14:00:00,Bureau_Nord,20.0,8.82,45.2,0,weekend,8.886
7544,2025-03-04 20:00:00,Salle Serveur,20.9,5.08,51.0,0,ouvré,45.572
2692,2025-01-23 10:00:00,bureau sud,20.74,5.36,39.2,9,ouvré,16.46
2662,2025-01-23 04:00:00,bureau sud,21.89,-1.01,50.5,4,ouvré,11.172
9586,2025-03-21 21:00:00,Bureau_Nord,20.03,5.98,47.8,6,ouvré,8.367
6899,2025-02-27 11:00:00,Salle Serveur,20.44,5.22,39.6,0,ouvré,46.02
3425,2025-01-29 12:00:00,Accueil,20.85,6.88,53.8,7,ouvré,-32.308
4676,2025-02-08 23:00:00,bureau_nord,21.59,0.37,46.2,0,weekend,11.202
8656,2025-03-14 03:00:00,BUREAU NORD,20.59,1.51,55.5,5,ouvré,10.613
8280,2025-03-10 23:00:00,Accueil,20.83,3.86,45.8,11,ouvré,7.721
1423,2025-01-12 20:00:00,atelier,20.2,2.12,44.6,0,weekend,13.971
9337,2025-03-19 19:00:00,bureau sud,20.11,7.73,48.5,12,ouvré,12.244
589,2025-01-05 21:00:00,Salle_Serveur,19.86,-0.56,44.7,0,weekend,47.403
6367,2025-02-23 01:00:00,Bureau_Sud,19.42,0.46,46.0,0,weekend,11.806
5636,2025-02-16 23:00:00,BUREAU NORD,21.04,1.19,46.9,0,weekend,10.447
413,2025-01-04 10:00:00,atelier,20.84,2.55,37.1,0,weekend,15.391
5606,2025-02-16 17:00:00,bureau_nord,-999,8.38,37.0,0,weekend,8.901
5415,2025-02-15 02:00:00,Accueil,21.02,-0.81,28.9,0,weekend,11.989
2191,2025-01-19 06:00:00,BUREAU NORD,20.59,1.13,43.5,0,weekend,9.628
3500,2025-01-30 03:00:00,Accueil,21.37,-1.61,32.4,1,ouvré,12.359
9980,2025-03-25 03:00:00,accueil ,22.06,1.94,44.8,11,ouvré,
5844,2025-02-18 16:00:00,Salle_Serveur,21.64,6.88,42.8,0,ouvré,44.612
4947,2025-02-11 05:00:00,bureau sud,20.77,1.55,,12,ouvré,10.241
167,2025-01-02 09:00:00,Bureau_Sud,21.29,0.3,45.5,1,ouvré,15.33
124,2025-01-02 00:00:00,Salle Serveur,22.05,-2.4,56.3,,ouvré,48.936
7164,2025-03-01 16:00:00,Salle Serveur,21.66,6.46,37.0,0,weekend,45.498
2114,2025-01-18 14:00:00,Salle_Serveur,20.7,4.5,38.9,0,weekend,46.967
9460,2025-03-20 19:00:00,accueil ,21.31,7.83,48.5,9,ouvré,379.716
4635,2025-02-08 14:00:00,accueil ,22.68,7.6,37.0,0,weekend,6.727
5502,2025-02-15 20:00:00,Bureau_Sud,23.22,4.27,50.5,0,weekend,9.31
8871,2025-03-15 22:00:00,Bureau_Nord,21.04,5.66,49.3,0,weekend,
10077,2025-03-25 23:00:00,bureau sud,,2.94,55.1,4,ouvré,11.19
5940,2025-02-19 11:00:00,accueil ,21.88,6.65,57.5,9,ouvré,10.759
708,2025-01-06 21:00:00,Atelier,20.19,1.24,,8,ouvré,13.807
3906,2025-02-02 13:00:00,bureau_nord,20.69,6.65,43.7,0,weekend,8.469
727,2025-01-07 01:00:00,Bureau_Sud,19.78,0.21,37.3,12,ouvré,9.856
3056,2025-01-26 11:00:00,Bureau_Nord,20.75,3.98,47.7,0,weekend,8.778
6690,2025-02-25 17:00:00,accueil ,-999,6.34,44.2,6,ouvré,11.924
9817,2025-03-23 19:00:00,bureau sud,21.58,10.0,49.4,0,weekend,6.556
3695,2025-01-31 18:00:00,accueil ,21.65,4.73,,13,ouvré,9.81
4327,2025-02-06 01:00:00,Bureau_Sud,20.65,-1.38,47.4,10,ouvré,9.485
8906,2025-03-16 05:00:00,bureau_nord,20.81,0.35,49.6,0,weekend,12.952
4563,2025-02-08 00:00:00,Atelier,21.53,-0.74,,0,weekend,15.064
9333,2025-03-19 18:00:00,atelier,19.83,9.66,50.5,15,ouvré,18.545
9576,2025-03-21 19:00:00,Bureau_Nord,22.73,9.08,49.3,0,ouvré,7.96
1,2025-01-01 00:00:00,BUREAU NORD,20.86,-0.77,44.3,10,férié,10.746
737,2025-01-07 03:00:00,Bureau_Sud,20.79,-1.38,42.7,3,ouvré,12.361
7907,2025-03-07 21:00:00,bureau sud,19.77,6.86,47.5,9,ouvré,8.717
8044,2025-03-09 00:00:00,Salle Serveur,20.53,4.36,,0,weekend,45.956
10208,2025-03-27 01:00:00,atelier,21.64,2.38,50.3,8,ouvré,12.859
475,2025-01-04 22:00:00,accueil ,20.01,1.2,46.0,0,weekend,8.252
3419,2025-01-29 11:00:00,Salle_Serveur,21.98,3.34,44.5,,ouvré,44.752
2234,2025-01-19 14:00:00,Salle_Serveur,20.93,5.33,40.9,,weekend,42.761
10609,2025-03-30 09:00:00,Salle_Serveur,20.61,6.19,44.2,0,weekend,44.329
6591,2025-02-24 22:00:00,bureau_nord,20.25,2.37,41.6,6,ouvré,11.14
9000,2025-03-16 23:00:00,accueil ,19.43,3.78,44.9,0,weekend,7.993
5764,2025-02-18 00:00:00,Salle Serveur,20.99,1.22,41.9,0,ouvré,48.146
8373,2025-03-11 18:00:00,Atelier,21.67,9.5,44.7,8,ouvré,19.271
3843,2025-02-02 00:00:00,Atelier,20.91,-1.87,53.3,0,weekend,16.189
5233,2025-02-13 14:00:00,Atelier,,4.15,42.3,9,ouvré,34.943
6977,2025-02-28 03:00:00,Bureau_Sud,19.7,2.86,45.5,,ouvré,9.326
4153,2025-02-04 14:00:00,atelier,21.77,5.2,30.4,5,ouvré,
1527,2025-01-13 17:00:00,bureau sud,21.42,4.54,38.5,8,ouvré,15.259
7741,2025-03-06 12:00:00,BUREAU NORD,20.56,7.26,45.6,4,ouvré,17.39
6146,2025-02-21 05:00:00,Bureau_Nord,22.78,-1.41,,6,ouvré,10.79
4475,2025-02-07 06:00:00,accueil ,22.55,-0.01,46.7,5,ouvré,11.61
7875,2025-03-07 14:00:00,Accueil,19.05,10.9,48.0,5,ouvré,11.736
3331,2025-01-28 18:00:00,bureau_nord,21.05,4.86,50.1,14,ouvré,11.966
10597,2025-03-30 07:00:00,Bureau_Sud,,5.75,45.9,0,weekend,10.008
7764,2025-03-06 16:00:00,Salle_Serveur,,7.54,50.6,0,ouvré,415.361
4354,2025-02-06 06:00:00,Salle_Serveur,19.44,-1.31,38.3,0,ouvré,49.427
547,2025-01-05 13:00:00,Bureau_Sud,21.88,4.83,48.8,,weekend,8.431
8100,2025-03-09 11:00:00,accueil ,19.55,8.24,,0,weekend,8.438
10495,2025-03-29 10:00:00,Accueil,19.66,8.19,50.8,0,weekend,6.903
8756,2025-03-14 23:00:00,BUREAU NORD,20.83,5.45,48.4,9,ouvré,7.846
6108,2025-02-20 21:00:00,atelier,20.99,4.31,40.9,9,ouvré,13.268
8181,2025-03-10 04:00:00,Bureau_Nord,21.5,2.81,57.7,9,ouvré,9.903
9973,2025-03-25 02:00:00,atelier,21.22,2.76,53.8,,ouvré,11.247
6579,2025-02-24 19:00:00,Salle_Serveur,21.4,6.75,47.5,,ouvré,45.582
5578,2025-02-16 11:00:00,Atelier,21.17,7.16,46.0,0,weekend,10.818
955,2025-01-08 22:00:00,Accueil,22.42,1.26,34.6,12,ouvré,9.858
10086,2025-03-26 01:00:00,Bureau_Nord,20.88,3.77,41.0,5,ouvré,9.568
9771,2025-03-23 10:00:00,BUREAU NORD,21.0,9.42,,0,weekend,7.742
9554,2025-03-21 14:00:00,Salle_Serveur,20.13,12.42,43.4,0,ouvré,43.658
3162,2025-01-27 08:00:00,Bureau_Sud,19.52,2.04,44.7,8,ouvré,13.898
1045,2025-01-09 16:00:00,Accueil,20.99,5.65,41.9,3,ouvré,12.547
7199,2025-03-01 23:00:00,Salle Serveur,20.96,1.24,39.7,0,weekend,45.917
5471,2025-02-15 14:00:00,bureau_nord,21.36,6.0,45.9,0,weekend,9.323
7086,2025-03-01 01:00:00,BUREAU NORD,21.55,2.86,44.3,0,weekend,10.183
6799,2025-02-26 15:00:00,Salle_Serveur,21.69,8.08,36.1,0,ouvré,44.232
1994,2025-01-17 14:00:00,Salle Serveur,20.83,5.85,58.7,0,ouvré,45.478
3221,2025-01-27 20:00:00,Bureau_Nord,21.73,1.95,44.3,5,ouvré,12.422
3391,2025-01-29 06:00:00,bureau_nord,20.98,0.03,47.6,6,ouvré,10.174
